gvkey,conm,tic,sic,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,COUNTY,GSECTOR,GGROUP,GIND,GSUBIND
039060,ELEVATION ONCOL INC,ELEV,2836,P,01,LC,21539,58447,2021-06-25,2025-07-31,,35,3520,352010,35201010
039061,F45 TRAINING HLDNGS INC,FXLV,7990,P,01,LC,21641,58520,2021-07-15,E,,25,2530,253010,25301030
039063,LENZ THERAPEUTICS INC,LENZ,2834,P,01,LC,21547,58458,2021-06-25,E,,35,3520,352020,35202010
039065,XOMETRY INC,XMTR,5961,P,01,LC,21593,58497,2021-06-30,E,,20,2010,201070,20107010
039067,RYAN SPECIALTY HOLDINGS INC,RYAN,6411,P,01,LC,21605,58508,2021-07-22,E,,40,4030,403010,40301010
039068,SOHO HOUSE & CO INC,SHCO,7011,P,01,LC,21663,58524,2021-08-31,E,,25,2530,253010,25301020
039069,INTEGRAL AD SCIENCE HOL CORP,IAS,7370,P,01,LC,21554,58464,2021-06-30,2025-12-31,,50,5020,502010,50201010
039070,INTAPP INC,INTA,7370,P,01,LC,21559,58466,2021-06-30,E,,45,4510,451030,45103010
039077,STEVANATO GROUP S P A,STVN,8731,P,01,LC,21694,58543,2021-07-16,E,,35,3520,352030,35203010
039078,TALKSPACE INC,TALK,8090,P,01,LC,19556,57121,2021-06-23,E,,35,3510,351020,35102015
039088,BRIDGE INV GRP HLD INC,BRDG,6200,P,01,LC,21598,58503,2021-07-16,2025-09-30,,40,4020,402030,40203010
039089,PASITHEA THERAPEUTICS CORP,KTTA,2836,P,01,LC,21939,58731,2021-09-15,E,,35,3520,352010,35201010
039097,ORIGIN MATERIALS INC,ORGN,2821,P,01,LC,19808,57162,2021-06-25,E,,15,1510,151010,15101010
039098,PERELLA WEINBERG PARTNERS,PWP,6211,P,01,LC,20146,57345,2021-06-25,E,,40,4020,402030,40203020
039102,SOMALOGIC INC,SLGC,3841,P,01,LC,21030,57921,2021-09-02,2024-01-31,,35,3520,352030,35203010
039103,PAYONEER GLBL INC,PAYO,7389,P,01,LC,21576,58482,2021-06-28,E,,40,4020,402010,40201060
039104,TEMPEST THERAPEUTICS INC,TPST,2836,P,01,LC,13883,54381,2021-06-28,E,,35,3520,352010,35201010
039107,GAMBLING DOT COM GROUP LTD,GAMB,7310,P,01,LC,21716,58565,2021-07-23,E,,50,5020,502010,50201010
039108,META MATERIALS INC,MMATQ,3679,P,01,LC,14358,54684,2021-06-28,E,,45,4530,453010,45301020
039111,VTEX,VTEX,7370,P,01,LC,21691,58540,2021-07-21,E,,45,4510,451020,45102030
039112,BEACHBODY CO INC (THE),BODI,7200,P,01,LC,20365,57540,2021-06-28,E,,25,2530,253020,25302020
039114,IRONSOURCE LTD,IS,7370,P,01,LC,21431,58354,2021-06-29,2022-11-30,,45,4510,451030,45103020
039121,MOBIX LABS INC,MOBX,3674,P,02,LC,21833,58555,2021-08-13,E,,45,4530,453010,45301020
039122,DUOLINGO INC,DUOL,8200,P,01,LC,21614,58515,2021-07-28,E,,25,2530,253020,25302010
039124,TABOOLA.COM LTD,TBLA,7370,P,01,LC,21584,58490,2021-06-30,E,,50,5020,502030,50203010
039127,CVRX INC,CVRX,3841,P,01,LC,21527,58437,2021-07-01,E,,35,3510,351010,35101010
039127,CVRX INC,CVRX,3841,C,01,LC,21527,58437,2021-06-30,2021-06-30,,35,3510,351010,35101010
039128,BROOKFIELD WEALTH SOLUTIONS,BNT,6399,J,02,LC,24497,58349,2023-11-17,2024-08-30,,40,4030,403010,40301020
039128,BROOKFIELD WEALTH SOLUTIONS,BNT,6399,P,01,LC,21429,58349,2021-07-01,E,,40,4030,403010,40301020
039128,BROOKFIELD WEALTH SOLUTIONS,BNT,6399,J,01,LC,21429,58349,2021-06-28,2021-06-30,,40,4030,403010,40301020
039136,ASTRA SPACE INC,ASTR,3760,P,01,LC,19835,57239,2021-07-01,2024-07-31,,20,2010,201010,20101010
039142,POINT BIOPHARMA GLOBAL INC,PNT,2834,P,01,LC,19573,57190,2021-07-01,2023-12-29,,35,3520,352010,35201010
039156,TORRID HOLDINGS INC,CURV,5961,P,01,LC,21683,58528,2021-07-01,E,,25,2550,255040,25504010
039157,AVEPOINT INC,AVPT,7370,P,01,LC,19064,56888,2021-07-02,E,,45,4510,451030,45103010
039158,SHARECARE INC,SHCR,7370,P,01,LC,20145,57344,2021-07-02,2024-10-31,,35,3510,351030,35103010
039159,EVGO INC,EVGO,5500,P,01,LC,20072,57299,2021-07-02,E,,25,2550,255040,25504050
039160,ENSYSCE BIOSCIENCES INC,ENSC,2836,P,01,LC,17147,56175,2021-07-02,E,,35,3520,352010,35201010
039169,AERWINS TECHNOLOGIES INC,AWIN,3721,P,02,LC,22225,58676,2021-10-08,2024-06-18,,20,2010,201010,20101010
039170,SERA PROGNOSTICS INC,SERA,2835,P,01,LC,21763,58599,2021-07-15,E,,35,3520,352010,35201010
039171,SIGHT SCIENCES INC,SGHT,3841,P,01,LC,21764,58600,2021-07-15,E,,35,3510,351010,35101010
039173,SMARTKEM INC,SMTK,3674,P,01,LC,25067,59882,2024-05-31,E,,45,4530,453010,45301020
039174,LAVORO LTD,LVROF,5190,P,02,LC,23793,59520,2023-03-01,E,,20,2010,201070,20107010
039174,LAVORO LTD,LVROF,5190,P,02,LC,22241,58686,2021-10-01,2023-02-28,,20,2010,201070,20107010
039175,ABSCI CORP,ABSI,2836,P,01,LC,21604,58507,2021-07-22,E,,35,3520,352010,35201010
039181,OMEGA THERAPEUTICS INC,OMGAQ,2836,P,01,LC,21750,58587,2021-07-30,2025-08-29,,35,3520,352010,35201010
039182,N-ABLE INC,NABL,7370,P,01,LC,21596,58501,2021-07-20,E,,45,4510,451030,45103020
039184,RXSIGHT INC,RXST,3851,P,01,LC,21762,58598,2021-07-30,E,,35,3510,351010,35101020
039185,TIGO ENERGY INC,TYGO,3690,P,02,LC,21876,58681,2021-09-01,E,,20,2010,201040,20104010
039185,TIGO ENERGY INC,TYGO,3690,J,02,LC,21876,58681,2021-08-31,2021-08-31,,20,2010,201040,20104010
039189,IMMUNEERING CORP,IMRX,2836,P,01,LC,21732,58576,2021-07-30,E,,35,3520,352010,35201010
039190,RANI THERAPET HOLD INC,RANI,2834,P,01,LC,21756,58591,2021-07-30,E,,35,3520,352020,35202010
039195,SUNLIGHT FINANCIAL HOLDINGS,SUNLQ,6141,P,01,LC,20390,57547,2021-07-12,2023-09-25,,40,4020,402020,40202010
039197,ZEVIA PBC,ZVIA,2086,P,01,LC,21686,58532,2021-07-22,E,,30,3020,302010,30201030
039198,ERASCA INC,ERAS,2836,P,01,LC,21599,58504,2021-07-16,E,,35,3520,352010,35201010
039199,CS DISCO INC,LAW,7370,P,01,LC,21601,58506,2021-07-21,E,,45,4510,451030,45103010
039201,WEBER INC,WEBR,3630,P,01,LC,21789,58621,2021-08-05,2023-02-28,,25,2520,252010,25201040
039202,RAPID MICRO BIOSYSTEMS INC,RPID,3826,P,01,LC,21761,58597,2021-07-15,E,,35,3520,352030,35203010
039203,IMAGO BIOSCIENCES INC,IMGO,2836,P,01,LC,21731,58575,2021-07-16,2023-01-31,,35,3520,352010,35201010
039204,TENAYA THERAPEUTICS INC,TNYA,2836,P,01,LC,21779,58609,2021-07-30,E,,35,3520,352010,35201010
039207,VINFAST AUTO LTD,VFS,3711,P,02,LC,24164,59637,2023-08-15,E,,25,2510,251020,25102010
039207,VINFAST AUTO LTD,VFS,3711,P,02,LC,22070,58533,2021-09-07,2023-08-14,,25,2510,251020,25102010
039210,MAC COPPER LIMITED,MTAL.1,1000,P,02,LC,23995,59584,2023-06-16,2025-10-31,,15,1510,151040,15104025
039210,MAC COPPER LIMITED,MTAL.1,1000,P,02,LC,22072,58538,2021-09-20,2023-06-15,,15,1510,151040,15104025
039215,CADRE HOLDINGS INC,CDRE,3480,P,01,LC,22361,58998,2021-11-04,E,,20,2010,201010,20101010
039225,LEGALZOOM.COM INC,LZ,8111,P,01,LC,21564,58474,2021-07-01,E,,20,2020,202020,20202020
039225,LEGALZOOM.COM INC,LZ,8111,C,01,LC,21564,58474,2021-06-30,2021-06-30,,20,2020,202020,20202020
039231,WHEELS UP EXPERIENCE INC,UP,4522,P,01,LC,20115,57317,2021-07-14,E,,20,2030,203020,20302010
039240,NAUTICUS ROBOTICS INC,KITT,7359,P,02,LC,21832,58554,2021-08-04,E,,20,2010,201060,20106010
039241,PB BANKSHARES INC,PBBK,6036,P,01,LC,21753,58588,2021-07-15,2026-01-30,,40,4010,401010,40101015
039246,CYTEK BIOSCIENCES INC,CTKB,8731,P,01,LC,21606,58509,2021-07-23,E,,35,3520,352030,35203010
039248,TEADS HOLDING CO,TEAD,7370,P,01,LC,21749,58586,2021-07-23,E,,50,5020,502030,50203010
039250,MARKFORGED HOLDING CORP,MKFG,3555,P,01,LC,19935,57220,2021-07-15,2025-04-30,,20,2010,201060,20106020
039251,ENOVIX CORP,ENVX,3690,P,01,LC,20452,57654,2021-07-15,E,,20,2010,201040,20104010
039255,OWLET INC,OWLT,3827,P,01,LC,20101,57310,2021-07-16,E,,35,3510,351010,35101010
039259,COLLECTIVE AUDIENCE INC,CAUD,7310,P,02,LC,21914,58644,2023-11-03,E,,50,5020,502010,50201010
039259,COLLECTIVE AUDIENCE INC,CAUD,7310,P,02,LC,21914,58644,2021-09-03,2023-10-25,,50,5020,502010,50201010
039261,SOUTHERN STATES BANCSHAR INC,SSBK,6020,P,01,LC,21882,58684,2021-08-12,2025-07-31,,40,4010,401010,40101015
039262,DEVVSTREAM CORP,DEVS,8900,P,02,LC,22549,58851,2021-12-20,E,,20,2020,202010,20201050
039263,FINWISE BANCORP,FINW,6020,P,01,LC,22301,58941,2021-11-19,E,,40,4010,401010,40101015
039265,HOLLEY INC,HLLY,3714,P,01,LC,20120,57405,2021-07-19,E,,25,2510,251010,25101010
039266,INVIVYD INC,IVVD,2836,P,01,LC,21790,58622,2021-08-06,E,,35,3520,352010,35201010
039268,VISIONWAVE HOLDINGS INC,VWAV,3728,P,02,LC,26977,60386,2025-07-15,E,,20,2010,201010,20101010
039268,VISIONWAVE HOLDINGS INC,VWAV,3728,P,02,LC,22187,58710,2021-10-28,2025-03-14,,20,2010,201010,20101010
039269,CANDEL THERAPTCS INC,CADL,2836,P,01,LC,21705,58553,2021-07-27,E,,35,3520,352010,35201010
039271,CLIMB BIO INC,CLYM,2836,P,01,LC,21842,58660,2021-08-10,E,,35,3520,352010,35201010
039273,HYZON MOTORS INC,HYZN,3713,P,01,LC,20290,57434,2021-07-19,2025-01-31,,20,2010,201060,20106010
039276,XPONENTIAL FITNESS INC,XPOF,7990,P,01,LC,21685,58531,2021-07-23,E,,25,2530,253010,25301030
039277,CELULARITY INC,CELU,2836,P,01,LC,18840,56740,2021-07-19,E,,35,3520,352010,35201010
039278,THORNE HEALTHTECH INC,THRN,2834,P,01,LC,21967,58748,2021-09-23,2023-10-31,,30,3030,303020,30302010
039280,EVOLV TECHNOLOGIES HOLDINGS,EVLV,3812,P,01,LC,19838,57181,2021-07-19,E,,45,4520,452030,45203010
039286,SNAP ONE HOLDINGS CORP,SNPO,3651,P,01,LC,21767,58601,2021-07-28,2024-06-28,,25,2520,252010,25201010
039290,COGNITION THERAPEUTICS INC,CGTX,2834,P,01,LC,22194,58839,2021-10-08,E,,35,3520,352020,35202010
039291,CARIBOU BIOSCIENCE INC,CRBU,2836,P,01,LC,21707,58557,2021-07-23,E,,35,3520,352010,35201010
039293,ROBINHOOD MARKETS INC,HOOD,6211,P,01,LC,21723,58570,2021-07-29,E,,40,4020,402030,40203020
039294,SOPHIA GENETICS SA,SOPH,7370,P,01,LC,21771,58603,2021-07-23,E,,35,3510,351030,35103010
039295,RISKIFIED LTD,RSKD,7370,P,01,LC,21693,58542,2021-07-29,E,,45,4510,451030,45103010
039301,STRYVE FOODS INC,SNAX,2013,P,01,LC,18461,56625,2021-07-21,2025-02-05,,30,3020,302020,30202030
039306,OPPFI INC,OPFI,6141,P,01,LC,20082,57303,2021-07-21,E,,40,4020,402020,40202010
039307,ISOPLEXIS CORP,ISO,8731,P,01,LC,22211,58862,2021-10-08,2023-03-31,,35,3520,352030,35203010
039309,STAGWELL INC,STGW,7311,P,01,LC,81527,30875,2021-08-03,E,,50,5020,502010,50201010
039310,VICTORIAS SECRET AND CO,VSCO,5621,P,01,LC,21609,58512,2021-08-03,E,,25,2550,255040,25504010
039311,MARKETWISE INC,MKTW,7370,P,01,LC,19797,57156,2021-07-22,E,,40,4020,402030,40203040
039312,INSTRUCTURE HOLDINGS INC,INST,7370,P,01,LC,21648,58522,2021-07-22,2024-11-29,,45,4510,451030,45103010
039316,BERKSHIRE GREY INC,BGRY,3569,P,01,LC,20621,57651,2021-07-22,2023-07-31,,20,2010,201060,20106020
039317,TRAEGER INC,COOK,3630,P,01,LC,21684,58529,2021-07-29,E,,25,2520,252010,25201040
039318,FARADAY FUTURE INTELLIGENT,FFAI,3711,P,01,LC,19649,57184,2021-07-22,E,,25,2510,251020,25102010
039319,GXO LOGISTIC INC,GXO,4731,P,01,LC,21608,58511,2021-08-02,E,,20,2030,203010,20301010
039321,GENEDX HOLDINGS CORP,WGS,8071,P,01,LC,19956,57339,2021-07-23,E,,35,3510,351020,35102015
039322,USCB FINANCIAL HOLDINGS INC,USCB,6020,P,01,LC,21781,58613,2021-07-23,E,,40,4010,401010,40101015
039323,MATTERPORT INC,MTTR,7370,P,01,LC,20601,57630,2021-07-23,2025-03-31,,45,4510,451030,45103010
039325,REE AUTOMOTIVE LTD,REE,3714,P,01,LC,21757,58592,2021-07-23,E,,25,2510,251010,25101010
039332,CHICAGO ATLANTIC BDC INC,LIEN,6797,P,01,LC,22799,59196,2022-02-04,E,,40,4020,402030,40203010
039333,JIANZHI EDUC T G CO LTD -ADR,JZ,7370,P,90,LC,23320,59374,2022-08-26,E,,25,2530,253020,25302010
039337,LUCID GROUP INC,LCID,3711,P,01,LC,19751,57148,2021-07-26,E,,25,2510,251020,25102010
039338,MICROVAST HOLDINGS INC,MVST,3690,P,01,LC,18457,56681,2021-07-26,E,,20,2010,201060,20106010
039342,BIOFRONTERA INC,BFRI,2834,P,01,LC,22186,58833,2021-10-29,E,,35,3520,352020,35202010
039344,NUVALENT INC,NUVL,2836,P,01,LC,21747,58584,2021-07-29,E,,35,3520,352010,35201010
039345,RUBICON TECHNOLOGS INC,RBTC,7370,P,02,LC,22553,58852,2021-12-06,2024-06-07,,45,4510,451030,45103010
039351,SHARPLINK INC,SBET,6211,P,01,LC,84819,15483,2021-07-28,E,,25,2530,253010,25301010
039352,STATERA BIOPHARMA INC,STAB,2834,P,01,LC,91395,50969,2021-07-28,E,,35,3520,352010,35201010
039354,STRONGHOLD DIGITAL MININ INC,SDIG,7372,P,01,LC,22238,58890,2021-10-20,2025-03-31,,45,4510,451030,45103010
039355,CYCURION INC,CYCU,7370,P,02,LC,23061,59146,2025-02-18,E,,20,2020,202020,20202020
039355,CYCURION INC,CYCU,7370,P,02,LC,23061,59146,2022-04-11,2025-01-22,,20,2020,202020,20202020
039357,DOMA HOLDINGS INC,DOMA,6361,P,01,LC,20354,57595,2021-07-29,2024-09-30,,60,6020,602010,60201040
039358,ICOSAVAX INC,ICVX,2836,P,01,LC,21729,58572,2021-07-29,2024-02-29,,35,3520,352010,35201010
039359,RALLYBIO CORP,RLYB,2836,P,01,LC,21759,58595,2021-07-29,E,,35,3520,352010,35201010
039363,RESERVOIR MEDIA INC,RSVR,8900,P,01,LC,20451,57653,2021-07-29,E,,50,5020,502020,50202010
039365,EUROPEAN WAX CENTER INC,EWCZ,7200,P,01,LC,21843,58661,2021-08-05,E,,25,2530,253020,25302020
039371,CYXTERA TECHNOLOGIES INC,CYXTQ,7370,P,01,LC,20172,57359,2021-07-30,2024-01-31,,45,4510,451020,45102030
039376,CATALYST BANCORP INC,CLST,6035,P,01,LC,22195,58840,2021-10-13,E,,40,4010,401010,40101015
039377,ROVER GROUP INC,ROVR,0700,P,01,LC,20441,57645,2021-08-02,2024-02-29,,25,2530,253020,25302020
039378,CCC INTELLIGENT SOLUTIONS HL,CCC,7370,P,01,LC,19930,57218,2021-08-02,E,,45,4510,451030,45103010
039380,HIPPO HOLDINGS INC,HIPO,6331,P,01,LC,20404,57553,2021-08-03,E,,40,4030,403010,40301010
039381,LANZATECH GLOBAL INC,LNZA,4950,P,02,LC,21909,58642,2021-09-24,E,,20,2020,202010,20201050
039386,ARDAGH METAL PACKAGING SA,AMBP,3411,P,01,LC,21827,58638,2021-08-05,E,,15,1510,151030,15103010
039391,HASHICORP INC,HCP,7370,P,01,LC,22424,59023,2021-12-09,2025-02-28,,45,4510,451030,45103010
039399,OMNIAB INC,OABI,2836,P,02,LC,21907,58641,2021-10-01,E,,35,3520,352030,35203010
039399,OMNIAB INC,OABI,2836,J,02,LC,21907,58641,2021-09-30,2021-09-30,,35,3520,352030,35203010
039402,TANGO THERAPEUTICS INC,TNGX,2836,P,01,LC,19813,57334,2021-08-11,E,,35,3520,352010,35201010
039405,JOBY AVIATION INC,JOBY,4522,P,01,LC,20126,57323,2021-08-11,E,,20,2030,203020,20302010
039406,LI-CYCLE HOLDINGS CORP,LICYQ,4953,P,01,LC,21809,58628,2021-08-11,2025-02-26,,20,2020,202010,20201050
039408,REZOLVE AI PLC,RZLV,7372,P,02,LC,25417,59979,2024-08-16,E,,45,4510,451030,45103010
039408,REZOLVE AI PLC,RZLV,7372,P,02,LC,22271,58639,2021-11-10,2024-08-15,,45,4510,451030,45103010
039409,ALPHA MODUS HOLDINGS INC,AMOD,7372,P,02,LC,22127,58763,2021-10-25,E,,45,4510,451030,45103010
039411,RENOVORX INC,RNXT,2836,P,01,LC,21875,58680,2021-08-26,E,,35,3520,352010,35201010
039412,JET.AI INC,JTAI,4522,P,02,LC,22223,58672,2021-10-01,E,,20,2030,203020,20302010
039417,SURROZEN INC,SRZN,2836,P,01,LC,20397,57549,2021-08-12,E,,35,3520,352010,35201010
039418,ROCKLEY PHOTONICS HLDING LTD,RKLYQ,3674,P,01,LC,21826,58637,2021-08-12,2023-03-31,,45,4530,453010,45301020
039426,MYSEUM.AI INC,MYSE,7372,P,01,LC,21837,58656,2021-08-13,E,,45,4510,451030,45103010
039427,MOMENTUS INC,MNTS,3670,P,01,LC,19146,56956,2021-08-13,E,,20,2010,201010,20101010
039434,GUARDFORCE AI CO LTD,GFAI,7381,C,01,LC,21931,58722,2021-09-29,E,,20,2020,202010,20201070
039435,MICROMOBILITY.COM INC,MCOM,7370,P,01,LC,19136,56946,2021-08-16,2023-12-19,,45,4510,451020,45102010
039436,URGENT.LY INC,ULYX,7370,P,01,LC,24493,59706,2023-10-19,E,,45,4510,451030,45103010
039436,URGENT.LY INC,ULYX,7370,P,01,LC,21862,58671,2021-08-16,2023-10-18,,45,4510,451030,45103010
039442,SPIRE GLOBAL INC,SPIR,8731,P,01,LC,20094,57307,2021-08-17,E,,20,2020,202020,20202020
039448,AEYE INC,LIDR,3829,P,01,LC,20419,57560,2021-08-18,E,,45,4520,452030,45203010
039453,PROCEPT BIOROBTCS CORP,PRCT,3841,P,01,LC,21892,58694,2021-09-15,E,,35,3510,351010,35101010
039454,BLAIZE HOLDINGS INC,BZAI,3674,P,02,LC,22635,59062,2022-02-01,E,,45,4530,453010,45301020
039454,BLAIZE HOLDINGS INC,BZAI,3674,J,02,LC,22635,59062,2022-01-31,2022-01-31,,45,4530,453010,45301020
039457,SPORTRADAR GROUP AG,SRAD,7370,P,01,LC,21964,58747,2021-09-14,E,,25,2530,253010,25301010
039471,BOREALIS FOODS INC,BRLS,2090,P,02,LC,22224,58739,2021-10-06,E,,30,3020,302020,30202030
039472,XOS INC,XOS,3713,P,01,LC,20310,57455,2021-08-20,E,,20,2010,201060,20106010
039475,BELPOINTE PREP LLC,OZ,6510,P,01,LC,22097,58788,2021-10-18,E,,60,6020,602010,60201020
039476,DEFINITIVE HEALTH CORP,DH,7370,P,01,LC,21891,58693,2021-09-15,E,,35,3510,351030,35103010
039477,TYRA BIOSCIENCES INC,TYRA,2836,P,01,LC,21970,58750,2021-09-15,E,,35,3520,352010,35201010
039480,NEWGENIVF GROUP LTD,NIVF,8090,P,02,LC,25031,59857,2024-04-04,E,,35,3510,351020,35102015
039480,NEWGENIVF GROUP LTD,NIVF,8090,P,02,LC,22887,59166,2022-03-17,2024-04-03,,35,3510,351020,35102015
039481,ON HOLDING AG,ONON,3140,P,01,LC,22077,58773,2021-09-15,E,,25,2520,252030,25203020
039482,THOUGHTWORKS HOLDG INC,TWKS,7371,P,01,LC,21893,58695,2021-09-15,2024-11-29,,45,4510,451020,45102010
039483,DUTCH BROS INC,BROS,5812,P,01,LC,21890,58692,2021-09-15,E,,25,2530,253010,25301040
039487,FORGEROCK INC,FORG,7370,P,01,LC,21894,58696,2021-09-16,2023-08-31,,45,4510,451030,45103010
039488,HIGH-TREND INTERNATIONAL GRO,HTCO,4412,P,02,LC,23613,59455,2022-12-19,E,,20,2030,203030,20303010
039488,HIGH-TREND INTERNATIONAL GRO,HTCO,4412,P,02,LC,21951,58740,2021-09-27,2022-12-18,,20,2030,203030,20303010
039489,ICZOOM GROUP INC,IZM,5961,P,01,LC,23792,59519,2023-03-15,E,,45,4520,452030,45203030
039490,AGILETHOUGHT INC,AGILQ,7371,C,01,LC,19194,56974,2021-08-24,E,,45,4510,451020,45102010
039498,MSC INCOME FUND INC,MSIF,6797,P,01,LC,26085,60133,2025-01-29,E,,40,4020,402030,40203010
039500,A.K.A. BRAND HOLD CORP,AKA,5961,P,01,LC,21975,58753,2021-09-22,E,,25,2550,255040,25504010
039501,CALIDI BIOTHERAPEUTICS INC,CLDI,2836,P,02,LC,22380,58759,2021-11-01,E,,35,3520,352010,35201010
039502,WARBY PARKER INC,WRBY,5990,P,01,LC,21905,58703,2021-09-29,E,,25,2550,255040,25504040
039503,ROCKET LAB CORP,RKLB,3760,P,01,LC,20178,57363,2021-08-25,E,,20,2010,201010,20101010
039505,SMARTRENT INC,SMRT,3829,P,01,LC,20599,57936,2021-08-25,E,,45,4520,452030,45203010
039507,PINSTRIPES HOLDINGS INC,PNSTQ,5812,P,02,LC,22923,59148,2022-03-11,2025-03-05,,25,2530,253010,25301020
039508,DICE THERAPEUTICS INC,DICE,2834,P,01,LC,21926,58716,2021-09-15,2023-08-31,,35,3520,352020,35202010
039509,AUNA S A,AUNA,8062,P,01,LC,24930,59821,2024-03-22,E,,35,3510,351020,35102020
039510,EFFECTOR THERAPEUTICS INC,EFTR,2836,P,01,LC,20843,57761,2021-08-26,E,,35,3520,352010,35201010
039524,TOAST INC,TOST,7389,P,01,LC,21896,58698,2021-09-22,E,,40,4020,402010,40201060
039525,HUMACYTE INC,HUMA,2836,P,01,LC,20137,57330,2021-08-27,E,,35,3520,352010,35201010
039526,ENGAGESMART LLC,ESMT,7370,P,01,LC,22003,58758,2021-09-23,2024-01-31,,45,4510,451030,45103010
039527,WHITEHAWK THERAPEUTICS INC,WHWK,2836,P,01,LC,17869,56397,2021-08-27,E,,35,3520,352010,35201010
039528,SATIXFY COMMUNICATIONS LTD,SATX,3663,P,02,LC,23504,59432,2022-10-28,2025-07-31,,45,4520,452010,45201020
039528,SATIXFY COMMUNICATIONS LTD,SATX,3663,P,02,LC,22299,58719,2021-11-05,2022-10-27,,45,4520,452010,45201020
039530,GDEV INC,GDEV,7372,C,01,LC,21847,58663,2021-08-27,E,,50,5020,502020,50202020
039533,VOLTA INC,VLTA,3620,P,01,LC,20128,57325,2021-08-27,2023-03-31,,25,2550,255040,25504050
039534,CAZOO GROUP LTD,CZOOF,5961,P,01,LC,21794,58623,2021-08-27,2024-05-21,,25,2550,255040,25504050
039535,IRONNET INC,IRNTQ,7372,P,01,LC,19295,56942,2021-08-27,2023-08-04,,45,4510,451030,45103020
039538,CIPHER DIGITAL INC,CIFR,7372,P,01,LC,20295,57441,2021-08-30,E,,45,4510,451030,45103010
039539,FRESHWORKS INC,FRSH,7370,P,01,LC,21895,58697,2021-09-22,E,,45,4510,451030,45103010
039540,STERLING CHECK CORP,STER,7389,P,01,LC,21897,58699,2021-09-23,2024-11-29,,20,2020,202020,20202010
039541,TOKYO LIFESTYLE CO LTD -ADR,TKLF,5990,P,90,LC,22684,59143,2022-01-18,E,,25,2550,255040,25504040
039542,SOVOS BRANDS INC,SOVO,2030,P,01,LC,21962,58746,2021-09-23,2024-03-28,,30,3020,302020,30202030
039544,OLAPLEX HOLDINGS INC,OLPX,2844,P,01,LC,21949,58737,2021-09-30,E,,30,3030,303020,30302010
039546,ALLBIRDS INC,BIRD,3021,P,01,LC,22260,58907,2021-11-03,E,,25,2520,252030,25203020
039547,REMITLY GLOBAL INC,RELY,7389,P,01,LC,21957,58742,2021-09-23,E,,40,4020,402010,40201060
039548,OSTIN TECHNOLOGY GROU CO LTD,OST,3679,P,01,LC,23046,59271,2022-04-27,E,,45,4520,452030,45203015
039550,CELLEBRITE DI LTD,CLBT,7370,P,01,LC,21834,58652,2021-08-31,E,,45,4510,451030,45103010
039552,HEALTHCARE TRIANGL INC,HCTI,7371,P,01,LC,22209,58859,2021-10-13,E,,35,3510,351030,35103010
039553,GENIUS GROUP LTD,GNS,8200,P,01,LC,23007,59254,2022-04-12,E,,25,2530,253020,25302010
039554,CLEARWATER ANA HOL INC,CWAN,7370,P,01,LC,21898,58700,2021-09-24,E,,45,4510,451030,45103010
039555,AMPLITUDE INC,AMPL,7370,P,01,LC,21904,58702,2021-09-28,E,,45,4510,451030,45103010
039556,BRILLIANT EARTH GP INC,BRLT,5944,P,01,LC,21916,58712,2021-09-23,E,,25,2550,255040,25504040
039557,SOCIETY PASS INC,SOPAQ,7370,P,01,LC,22342,58979,2021-11-09,E,,50,5020,502030,50203010
039559,MEIHUA INTERNATIO M T CO LTD,MHUAF,3841,P,01,LC,22782,59184,2022-02-16,2025-12-08,,35,3510,351010,35101020
039561,JACKSON FINANCIAL INC,JXN,6311,P,01,LC,22027,58765,2021-09-20,E,,40,4020,402010,40201020
039563,CUE HEALTH INC,HLTHQ,3841,P,01,LC,21933,58726,2021-09-24,E,,35,3510,351010,35101010
039564,GREENIDGE GENERATIN HOLD INC,GREE,7370,P,01,LC,21889,58691,2021-09-15,E,,45,4510,451030,45103010
039566,FREIGHTOS LTD,CRGO,7370,P,02,LC,23666,59471,2023-01-30,E,,20,2030,203010,20301010
039566,FREIGHTOS LTD,CRGO,7370,P,02,LC,22304,58857,2021-11-09,2023-01-29,,20,2030,203010,20301010
039570,OFFERPAD SOLUTIONS INC,OPAD,6531,P,01,LC,20253,57395,2021-09-02,E,,60,6020,602010,60201040
039571,BLUEGREEN VACATIONS HOL CORP,BVH,7011,P,01,LC,16837,56019,2020-10-01,2024-01-31,,25,2530,253010,25301020
039573,OCEAN BIOMEDICAL INC,OCEA,2836,P,02,LC,22272,58705,2021-11-05,2025-04-23,,35,3520,352010,35201010
039574,XCF GLOBAL INC,SAFX,4911,P,02,LC,26731,60330,2025-06-09,E,,10,1010,101020,10102050
039574,XCF GLOBAL INC,SAFX,4911,P,02,LC,22282,58834,2021-11-26,2024-10-14,,10,1010,101020,10102050
039575,CYNGN INC,CYN,7370,P,01,LC,22200,58843,2021-10-20,E,,45,4510,451030,45103010
039577,RENOVACOR INC,RCOR,2836,P,01,LC,19417,57059,2021-09-03,2022-12-30,,35,3520,352010,35201010
039578,REDWIRE CORP,RDW,3760,P,01,LC,20399,57550,2021-09-03,E,,20,2010,201010,20101010
039589,ARQIT QUANTUM INC,ARQQ,7370,P,01,LC,21913,58708,2021-09-07,E,,45,4510,451030,45103010
039592,HEARTBEAM INC,BEAT,3845,P,01,LC,22281,58923,2021-11-11,E,,35,3510,351010,35101010
